,animeid,title,appear,battl,becom,begin,boy,citi,come,day,decid,demon,discov,dream,earth,end,famili,father,fight,forc,friend,girl,group,help,high,howev,human,japan,known,life,like,live,love,magic,make,man,meet,mysteri,new,order,peopl,power,save,school,secret,sister,start,stori,student,team,time,togeth,tri,turn,use,want,war,way,work,world,year,young,ai,alien,apocalypt,bishounen,crime,demon,fan__servic,fight,harem,histor,idol,love,magic,mecha,militari,moe,monster,music,parodi,polic,post,robot,samurai,school,space,sport,superpow,tragedi,war,yuri,action,adventure,comedy,drama,erotica,fantasy,horror,magic,mystery,psychological,romance,science__fiction,slice__of__life,supernatural,thriller,tournament,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,old
2715,12435,Gyakkyō Burai Kaiji: Hakairoku-hen,0,0,0.313604054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372995446,0,0,0.388265812,0,0,0,0,0,0,0,0,0.611852054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375772594,0,0.310175073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2716,12434,Thundercats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368674072,0,0,0,0,0.360332921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393195107,0.345210018,0,0,0,0,0,0,0,0.425749016,0,0,0,0,0.370606344,0,0,0.376637729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2717,12433,Ona ×2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2718,12432,Pretty Rhythm Aurora Dream,0,0,0.283337351,0,0.314533345,0,0,0,0,0,0,0.741668607,0,0,0,0,0,0,0,0.244221545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300767278,0,0,0,0,0.347291345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602320068,0.563975827,0,0,0,0,0,0.564926369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2719,12431,Baka and Test - Summon the Beasts 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162548854,0,0.274535737,0,0,0,0.4753495,0.151780877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152203524,0,0.528522522,0,0,0,0,0.461052425,0,0,0,0.336723484,0,0,0,0,0,0,0,0.144081244,0,0,0,0,0,0,0,0,0,0,0,0,0.577498897,0,0,0,0,0,0,0,0,0,0,0,0.816391465,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2720,12428,Towanoquon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455950675,0,0,0,0,0,0,0.42108968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400533166,0.464216149,0,0.488742277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2721,12427,Tamayura - Hitotose,0,0,0,0.220957817,0,0,0.213293583,0,0,0,0,0,0,0,0,0.680680297,0,0,0.17613533,0,0,0,0.203314977,0,0,0,0,0,0,0,0.418535687,0,0,0,0,0,0.181424043,0,0,0,0,0.16954348,0,0,0.228830843,0.215921268,0,0,0,0,0,0,0,0,0,0,0,0,0.184877916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2722,12425,Majikoi - Oh! Samurai Girls,0,0,0,0.186424454,0.175071795,0.200506868,0,0,0,0,0,0,0,0,0,0,0.175976635,0,0.297214492,0.271871361,0.585763166,0,0.171539003,0,0,0,0.197546801,0,0,0,0,0,0,0,0.172148254,0,0.15306939,0,0,0,0,0.286091265,0.201065347,0,0,0,0.166379629,0,0,0.186944039,0,0,0,0,0,0,0,0,0.155983459,0.165238689,0,0,0,0,0,0,0.34675056,0,0.389182928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501679786,0.33497756,0,0,0.399251387,0,0.452776384,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2723,12424,Sailor-fuku Sinryō Tsumaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554862171,0.253774862,0,0,0,0,0,0,0,0.300775121,0.372525438,0,0,0,0.317460226,0,0,0,0,0,0,0,0,0.267048251,0,0,0.360431887,0,0.310609895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2724,12423,Itsuka Tenma no Kuro-Usagi,0,0,0,0,0,0,0.759660427,0.650319949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2725,12422,Dark Rabbit Has Seven Lives,0,0,0,0.371264495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27071605,0,0,0.341620104,0,0,0,0,0,0,0.306385789,0,0,0,0,0,0,0,0,0,0,0,0.284875527,0,0,0,0,0,0,0.333396176,0,0,0,0,0,0,0,0,0,0.621282442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2726,12415,Kodomo no Jikan: Kodomo no Natsu Jikan,0,0,0,0,0,0,0,0.380332973,0,0,0,0,0,0,0,0,0,0,0,0,0.482043144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424998825,0,0,0,0,0,0,0,0,0.489979084,0,0.449752967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719210818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694791911,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2727,12414,Nyanpire The Animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318247832,0,0,0,0,0,0,0,0.754377556,0,0.360180393,0,0,0,0,0,0,0,0,0,0,0.447105027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2728,12413,Katteni Kaizō,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466401267,0.349346792,0,0,0,0,0.8126664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801573998,0,0,0,0,0.597895581,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2729,12401,VitaminX Addiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814795655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579748256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2730,12400,C – Control – The Money and Soul of Possibility,0,0.259809473,0,0,0,0,0,0.204990177,0,0,0,0.274652509,0,0,0,0,0,0,0,0,0,0,0,0.437292798,0,0,0.262859804,0.428756729,0,0.204711508,0,0,0.226270723,0.254723851,0.229063979,0.221478572,0,0,0.249732287,0,0,0,0,0,0,0,0.221388129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2731,12399,No. 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288879915,0,0,0,0,0,0.270599985,0,0.258397955,0,0,0,0,0.578273927,0,0,0,0,0,0,0,0.337705567,0,0,0,0,0,0,0,0.306136771,0,0,0,0.328574606,0,0,0.240396834,0.261986877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2732,12398,Bunny Drop,0,0,0,0,0,0,0,0,0.365294248,0,0.373871035,0,0,0,0.368499507,0,0,0,0,0.26307512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370477422,0,0,0,0,0,0,0,0,0,0,0.373640876,0,0,0,0.323986107,0,0,0,0,0.37410177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2733,12397,Berserk: The Golden Age Arc I - The Egg of the King,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486092429,0,0,0,0,0,0,0.495202104,0,0,0,0,0,0,0,0,0.39018427,0,0,0,0,0.436600572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419076606,0,0,0,0,0,0.59996586,0,0,0,0,0,0,0,0,0.518921374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608901941,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2734,12396,Otona Joshi no Anime Time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547641075,0,0,0,0,0,0,0,0,0,0,0,0.521158123,0,0,0.478917445,0,0,0,0,0,0,0,0,0,0.446230372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2735,12395,Unko-san - Tsuiteru Hito ni Shika Mienai Yōsei -,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2736,12394,Unko-san Junjō-ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2737,12393,Sacred Seven,0,0,0,0,0,0,0,0,0,0,0,0,0.315216628,0,0,0,0.302584181,0,0,0.233735499,0,0.295738296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286199419,0,0,0,0.566652762,0,0,0,0,0.331970339,0,0.286082546,0,0,0,0,0,0,0,0,0,0,0,0.268206783,0,0,0,0,0,0,0,0,0.455970928,0,0,0,0,0,0,0,0,0.446847852,0,0,0,0,0,0,0.661182907,0,0,0.394023697,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2738,12391,Seitokai Yakuindomo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287249333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295874402,0,0,0,0,0.276499052,0,0.383629043,0.373187521,0,0.321602336,0,0,0,0,0,0,0,0,0,0,0,0.603014263,0,0,0,0,0,0,0,0,0,0.502306094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86468988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2739,12388,Soreike! Anpanman Minami no Umi o Sukue!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2740,12387,Sengoku Basara - Samurai Kings: The Last Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527141881,0,0,0,0,0,0.461785712,0,0.569059469,0,0,0,0,0,0,0,0,0,0,0.430170565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610259725,0,0,0,0,0,0,0,0,0,0,0,0,0.792201406,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2741,12386,Inyōchū Etsu - Kairaku Henka Taimaroku,0,0,0,0,0,0,0,0,0,0.891477593,0,0,0,0,0,0,0,0,0,0.184011484,0,0,0,0.222433202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223052587,0,0,0,0.268660548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2742,12382,Twin Angel: Twinkle Paradise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2743,12376,Fate/Zero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781880927,0,0,0,0.623427795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2744,12375,World God Only Knows Season Two,0,0,0,0,0,0,0,0,0,0.548378483,0,0,0,0,0,0,0,0,0.371229667,0,0,0,0,0.410478904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418198784,0.466997238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54733309,0,0,0.477466097,0,0,0,0,0,0,0,0,0,0.550963399,0,0,0,0,0.410964655,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2745,12368,anohana: The Flower We Saw That Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359328343,0,0.472119885,0,0.414776717,0,0,0,0,0,0,0.371997112,0,0,0,0,0,0,0,0,0,0,0,0.34588051,0,0,0.466830861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2746,12367,Blade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543859867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51854896,0,0,0,0.449636723,0,0,0,0,0,0,0.482856333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2747,12366,X-Men,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17300708,0.248502758,0,0,0.209131071,0.220476511,0.257712642,0.251420341,0,0,0,0,0,0,0,0,0.211839989,0,0,0,0,0,0,0,0,0,0,0,0.775921399,0,0,0,0,0,0,0,0,0,0,0.198522143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2748,12364,Mayo Chiki!,0,0,0,0,0,0,0,0,0,0,0.317681391,0,0,0,0,0,0,0.30845474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661277109,0.32636885,0,0,0,0,0.275293744,0.307417006,0.299730385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704430459,0,0.395316317,0,0,0.481381474,0,0,0,0,0,0,0,0,0,0,0,0.34025669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2749,12363,Spelunker Sensei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685116819,0,0,0,0,0,0.728433212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2750,12360,Fireball Charming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662954193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748659961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2751,12359,Qwaser of Stigmata II,0.497088594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483542098,0,0,0,0,0,0.423591522,0,0,0,0,0,0,0,0,0,0,0,0,0.394591257,0,0,0,0,0,0,0,0,0,0.428903173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652791987,0,0.366337543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315314078,0,0,0.375814975,0,0,0.44609367,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2752,12357,Nura: Rise of the Yokai Clan: Demon Capital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391889638,0,0,0,0,0,0.455870718,0.70294116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380102783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2753,12349,Friends: Mononoke Shima no Naki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2754,12347,DD Hokuto no Ken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2755,12345,"You're Being Summoned, Azazel",0,0,0,0,0,0,0,0.656739071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75411789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2756,12343,Fujilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2757,12342,Baby Princess 3D Paradise 0 [Love],0,0,0,0,0,0,0,0,0,0,0.423385956,0,0,0.420047223,0.41730303,0,0,0,0,0,0,0,0.375944573,0,0,0,0,0,0,0.337170072,0,0,0,0,0,0,0,0,0,0,0,0.313498553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34185307,0,0,0,0,0,0,0,0.665231659,0,0.74663702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2758,12339,Bridge to the Starry Skies,0,0,0,0,0,0.476540168,0,0,0,0,0,0,0,0,0,0.454973074,0,0,0,0.323075278,0,0,0,0,0,0,0,0.382910289,0,0,0,0,0,0,0,0,0.363796579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427274028,0,0,0,0,0,0,0,0,0,0,0.356673487,0,0.400320138,0,0,0.487474687,0,0,0,0,0,0,0,0,0,0,0,0.689127159,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2759,12335,Kämpfer für die Liebe,0,0,0.611134363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791526873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68604108,0,0.38499646,0,0,0,0.401669006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468814859,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2760,12333,Abnormal Physiology Seminar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717226754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611161276,0,0,0,0.334765109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2761,12329,Tongari Bōshi no Memoru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2762,12328,Ring ni Kakero 1: Sekai Taikai-hen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222873816,0,0,0.219631453,0,0,0,0,0,0,0.183202448,0,0.207873995,0,0,0,0,0,0,0,0,0,0.894704851,0,0,0,0,0,0,0,0,0,0.157536607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
